Unnamed: 0,Registration date and plan ref.,Property description,Date of lease and term,Lessee's title,"('Schedule', 'Unnamed: 0_level_1')","('of notices', 'Registration date and plan ref. blue (part of)')","('of leases continued', 'Property description')","('Unnamed: 3_level_0', 'Date of and term')","('Unnamed: 4_level_0', 'lease')","('Unnamed: 5_level_0', ""Lessee's title"")",Date of and,lease term,Registration date and plan,ref.,"('Unnamed: 0_level_0', 'Unnamed: 0_level_1')","('Registration date and plan ref. Edged and numbered 4 in blue (part of)', 'Registration date and plan ref. Edged and numbered 4 in blue (part of)')","('Property description', 'Tower (seventeenth floor flat)')","('Date of and term', '999 years .1.2009')","('lease', 'from')","(""Lessee's title"", ""Lessee's title"")","('Schedule of Registration date and plan', 'numbered 4 blue (part )')","('notices ref.', 'in of')","('of leases continued Property description', 'of leases continued Property description')","('Date of and term', '1.1.2009')","('lease', 'Unnamed: 5_level_1')","(""Lessee's title"", 'Unnamed: 6_level_1')","('Registration date and plan ref.', 'numbered 15 blue on supplementary plan 1')","('Property description', 'in')","('lease', 'Unnamed: 4_level_1')","(""Lessee's title"", 'Unnamed: 5_level_1')",Date of and term,lease,"('Schedule', 'Schedule')","('of notices Registration date and plan ref. Edged and numbered 28 blue on supplementary plan 1', 'of notices Registration date and plan ref. Edged and numbered 28 blue on supplementary plan 1')","('of leases continued Property description', 'West Tower (basement level parking space)')","('Date of and term', '999 years 1.1.2009')",Schedule,of notices Registration date and plan ref.,of leases continued Property description,Unnamed: 2,"('of notices', 'Registration date and plan ref.')","('Unnamed: 3_level_0', 'Unnamed: 3_level_1')","('Unnamed: 4_level_0', 'Date of and term')","('Unnamed: 5_level_0', 'lease')","('Unnamed: 6_level_0', ""Lessee's title"")","('Registration date and plan ref.', 'numbered 4 in blue (part of)')","('Property description', 'Property description')","('Date of and term', '.1.2009')","('of notices', 'Registration date and plan ref. numbered 4 in blue (part of)')","('Unnamed: 3_level_0', 'Date of lease and term .1.2009')","('Unnamed: 4_level_0', ""Lessee's title"")","('Property description', 'Tower (twenty third floor flat)')","('Date of lease and term 999 years from 1.1.2009', 'Date of lease and term 999 years from 1.1.2009')","('Unnamed: 3_level_0', 'Date of and term .1.2009')",0,1,2,3,4,5,of Registration date and plan,notices ref.,Unnamed: 4,"('Registration date and plan ref.', 'blue (part of)')","('Property description', 'Unnamed: 2_level_1')","('Date of lease and term', 'Unnamed: 3_level_1')","('Unnamed: 0_level_0', 'Date of lease and term 999 years from .1.2009')","('Registration date and plan ref.', 'Unnamed: 1_level_1')","('Date of lease and term 999 years from .1.2009', 'Unnamed: 3_level_1')","(""Lessee's title"", 'Unnamed: 4_level_1')","('Unnamed: 0_level_0', ""Lessee's title"")","('Registration date and plan ref.', 'numbered 5 in blue (part of)')","('Date of lease and term', '.1.2009')","('Registration date and plan ref. supplementary plan 1', 'Registration date and plan ref. supplementary plan 1')",Registration date and plan ref. blue (part of),Unnamed: 3,"('Registration date and plan ref. numbered 5 in blue (part of)', 'Registration date and plan ref. numbered 5 in blue (part of)')","('Property description', 'flat)')","('Date of lease and term 2009', 'Date of lease and term 2009')","('Registration date and plan ref. Edged and numbered 5 in blue (part of)', 'Registration date and plan ref. Edged and numbered 5 in blue (part of)')","('Property description', 'Tower (thirteenth floor flat)')","('Date of lease and term 999 years from 1 2009', 'Date of lease and term 999 years from 1 2009')","('Schedule', 'Schedule', 'Schedule')","('of notices', 'Registration date and plan ref. Edged and numbered 5 in blue (part of)', 'Registration date and plan ref. Edged and numbered 5 in blue (part of)')","('of leases continued', 'Property description', 'Tower (thirty fourth floor flat)')","('Date of lease and term 999 years from and including 0 .01.2009 until and including 3 .12.3007', 'Date of lease and term 999 years from and including 0 .01.2009 until and including 3 .12.3007', 'Date of lease and term 999 years from and including 0 .01.2009 until and including 3 .12.3007')","(""Lessee's title"", ""Lessee's title"", ""Lessee's title"")",Date of lease and term including,"('of notices Registration date and plan ref.', 'Edged and numbered 5 in blue (part of)')","('of leases continued Property description', 'Tower (eleventh floor')","('of leases continued Property description', 'flat)')","('Date of lease and term 999 years from and including 0 .0 .2009 until and including 3 .12.3007', 'Date of lease and term 999 years from and including 0 .0 .2009 until and including 3 .12.3007')",Date of lease and term 3 .12.3007,"('Date of lease and term and including 1.1.2009 until and including 31.12.3007', 'Date of lease and term and including 1.1.2009 until and including 31.12.3007')","('Registration date and plan ref.', 'numbered 5 blue (part')",of leases Property description,continued,Schedule of notices Registration date and plan ref.,Date of lease and term 31.12.3007,description,"('Registration date and plan ref. Edged and numbered 5 in blue (part of', 'Registration date and plan ref. Edged and numbered 5 in blue (part of')","('description', '(fifteenth floor')","('Date of lease and term 999 years from and including 1.1. 2009 until and including 31. 2.3007', 'Date of lease and term 999 years from and including 1.1. 2009 until and including 31. 2.3007')","('Property', 'flat)')","('description', 'Unnamed: 3_level_1')","('Unnamed: 4_level_0', 'Unnamed: 4_level_1')","('Registration date and plan ref. the supplementary plan', 'Registration date and plan ref. the supplementary plan')","('description', 'Unnamed: 2_level_1')","('Registration date and plan ref. supplementary plan', 'Registration date and plan ref. supplementary plan')","('Date of lease and term 1.1.2009 until and including 31.12.3007', 'Date of lease and term 1.1.2009 until and including 31.12.3007')","('leases', 'Property description')","('continued', 'Unnamed: 3_level_1')","('Unnamed: 5_level_0', 'Date of lease and term and including 31.12.3007')",Property
422.0,,Flat 2606 Landmark East Tower (twenty sixth floor flat),,AGL222295,,,,,,,,,,,,,,,,,,,,,,,,,,,03. 1.2010 999 years 1 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1 .2010 Edged and numbered 5 in blue (part of),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423.0,,Flat 3409 Landmark East Tower (thirty fourth floor flat),,AGL222343,,,,,,,,,,,,,,,,,,,,,,,,,,,22. 0.2010 999 years 1 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1 .2010 Edged and numbered 5 in blue (part of),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424.0,,Flat 2407 Landmark East Tower (thirty fourth floor flat),,AGL222344,,,,,,,,,,,,,,,,,,,,,,,,,,,05. 1.2010 999 years 1 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1 .2010 Edged and numbered 5 in blue(part of),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425.0,,Parking space 31 (basement level),,AGL222344,,,,,,,,,,,,,,,,,,,,,,,,,,,05. 1.2010 999 years 1 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1 .2010 75 in blue on supplementary plan 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426.0,,Flat 3308 Landmark East Tower (thirty third floor flat),,AGL222345,,,,,,,,,,,,,,,,,,,,,,,,,,,22. 0.2010 999 years 1 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1 .2010 Edged and numbered 5 in blue (part of),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427.0,,Flat 2808 Landmark East Tower (twenty eighth floor flat),,AGL222442,,,,,,,,,,,,,,,,,,,,,,,,,,,5.09.2010 999 years .1.2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.1 .2010 Edged and numbered 5 in blue (part of),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428.0,23.1 .2010 Edged and numbered 5 in blue (part of),Flat 1804 Landmark East Tower (eighteenth floor flat),,AGL222443,,,,,,,,,,,,,,,,,,,,,,,,,,,7.08.2010 999 years .1.2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429.0,16.1 .2010 Edged and numbered 5 in blue (part of),Flat 1803 Landmark East Tower (eighteenth floor flat),,AGL221949,,,,,,,,,,,,,,,,,,,,,,,,,,,7.08.2010 999 years .1.2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430.0,16.1 .2010 67 in blue on supplementary plan 1,Parking space 40 (basement level),,AGL221951,,,,,,,,,,,,,,,,,,,,,,,,,,,22.10.2010 999 years .1.2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431.0,25.1 .2010 Edged and numbered 5 in blue (part of),Flat 1508 Landmark East Tower (fifteenth floor flat),,AGL222610,,,,,,,,,,,,,,,,,,,,,,,,,,,06.09.2010 999 years .1.2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432.0,26.1 .2010 Edged and numbered 5 in blue (part of),Flat 3507 Landmark East Tower (thirty fifth floor flat),,AGL222694,,,,,,,,,,,,,,,,,,,,,,,,,,,05. 1.2010 999 years 1 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433.0,26.1 .2010 Edged and numbered 5 in blue (part of),Flat 1105 Landmark East Tower (eleventh floor flat),,AGL222697,,,,,,,,,,,,,,,,,,,,,,,,,,,2. 0.2010 999 years 1 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434.0,29.1 .2010 Edged and numbered 4 in blue (part of),Flat 609 Landmark West Tower (sixth floor flat),,AGL222770,,,,,,,,,,,,,,,,,,,,,,,,,,,25. 0.2010 999 years 1 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435.0,29.1 .2010 Edged and numbered 5 in blue (part of),Flat 3008 Landmark East Tower (thirtieth floor flat),,AGL222786,,,,,,,,,,,,,,,,,,,,,,,,,,,02. .2010 999 years 1 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436.0,0 .12.2010 Edged and numbered 5 in blue (part of),Flat 1504 Landmark East Tower (fifteenth floor flat),,AGL223003,,,,,,,,,,,,,,,,,,,,,,,,,,,9. .2010 999 years 1 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437.0,0 .12.2010 Edged and numbered 5 in blue (part of),Flat 411 Landmark East Tower (fourth floor flat),,AGL223004,,,,,,,,,,,,,,,,,,,,,,,,,,,04. .2010 999 years 1 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438.0,0 .12.2010 Edged and numbered 76 in blue on supplementary plan 1,Parking space 78 (Landmark Car Park),,AGL223005,,,,,,,,,,,,,,,,,,,,,,,,,,,05. .2010 999 years 1 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439.0,0 .12.2010 Edged and numbered 4 in blue (part of),Flat 2505 Landmark West Tower (twenty fifth floor flat),,AGL223005,,,,,,,,,,,,,,,,,,,,,,,,,,,05.11.2010 999 years 1.1.2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.0,03.12.2010 Edged and numbered 5 in blue (part of),Flat 1304 Landmark East Tower (thirteenth floor flat),,AGL223098,,,,,,,,,,,,,,,,,,,,,,,,,,,11.11.2010 999 years 1.1.2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441.0,03.12.2010 Edged and numbered 5 in blue (part of),Flat 3208 Landmark East Tower (thirty second floor flat),,AGL223108,,,,,,,,,,,,,,,,,,,,,,,,,,,04.11.2010 999 years 1.1.2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442.0,08.12.2010 Edged and numbered 5 in blue (part of),Flat 1010 Landmark Tower (tenth floor,,AGL223400,,,,,,,,,,,,,,,,,,,,,,,,,,,08.09.2010 999 years .1.2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East flat),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443.0,08.12.2010 Edged and numbered 5 in blue (part of),Flat 3304 Landmark Tower (thirty third flat),,AGL223413,,,,,,,,,,,,,,,,,,,,,,,,,,,02.11.2010 999 years .1.2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.0,09.12.2010 Edged and numbered 4 in blue (part of),Flat 1502 Landmark Tower (fifteenth floor flat),,AGL223478,,,,,,,,,,,,,,,,,,,,,,,,,,,9.11.2010 999 years .1.2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,West,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.0,09.12.2010 Edged and numbered 81 blue on supplementary plan 1,Parking space 4 Car Park),,AGL223478,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11.2010 999 years .1.2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(Landmark,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.0,10.12.2010 Edged and numbered 5 in blue (part of),Flat 3906 Landmark Tower (thirty ninth flat),,AGL223527,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11.2010 999 years 1.1.2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.0,10.12.2010 Edged and numbered 79 blue on supplementary plan 1,Parking space 145 level),,AGL223548,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11.2010 999 years 1.1.2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(basement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.0,10.12.2010 Edged and numbered 5 in blue (part of),Flat 4206 Landmark Tower (forty second flat),,AGL223581,,,,,,,,,,,,,,,,,,,,,,,,,,,05. 1.2010 999 years 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.0,10.12.2010 80 on the supplementary plan,Parking space 134 & 135,,AGL223581,,,,,,,,,,,,,,,,,,,,,,,,,,,05. 1.2010 999 years 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450.0,10.12.2010 Edged and numbered 5 in blue (part of),Flat 3109 Landmark Tower (thirty first flat),,AGL223594,,,,,,,,,,,,,,,,,,,,,,,,,,,2. 1.2010 999 years 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451.0,13.12.2010 Edged and numbered 5 in blue (part of),Flat 3305 Landmark Tower (thirty third flat),,AGL223654,,,,,,,,,,,,,,,,,,,,,,,,,,,22. 0.2010 999 years 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452.0,13.12.2010 82 on the supplementary plan,Parking space 152 level),,AGL223654,,,,,,,,,,,,,,,,,,,,,,,,,,,22. 0.2010 999 years 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(basement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453.0,15.12.2010 Edged and numbered 5 in blue (part of),Flat 1708 Landmark Tower (seventeenth flat),,AGL223805,,,,,,,,,,,,,,,,,,,,,,,,,,,5. 1.2010 999 years 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454.0,15.12.2010 83 on the supplementary plan,Parking space 161 level),,AGL223805,,,,,,,,,,,,,,,,,,,,,,,,,,,5. 1.2010 999 years 2009,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,(basement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455.0,15.12.2010 Edged and,Flat 3804 Landmark Tower (thirty eighth,,AGL223815,,,,,,,,,,,,,,,,,,,,,,,,,,,2. 1.2010 999 years,from,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East floor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,36 of 72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,456.0,,,,,AGL223842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.12.2010 Edged and numbered 5 in blue (part of),Flat 2809 Landmark East Tower (twenty eighth floor flat),01. 0.2010 999 years from 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,457.0,,,,,AGL223859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.12.2010 Edged and numbered 5 in blue (part of),Flat 3504 Landmark East Tower (thirty fifth floor flat),2. 1.2010 999 years from 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,458.0,,,,,AGL223862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.12.2010 Edged and numbered 5 in blue (part of),Flat 3509 Landmark East Tower (thirty fifth floor flat),2. 1.2010 999 years from 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,459.0,,,,,AGL223863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.12.2010 78 on the supplementary plan,Parking space 34 (basement level),2. 1.2010 999 years from 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,460.0,,,,,AGL224043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.12.2010 Edged and numbered 5 in blue (part of),Flat 3005 Landmark East Tower (thirtieth floor flat),01. 2.2010 999 years from 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,461.0,,,,,AGL224044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.12.2010 Edged and numbered 5 in blue (part of),Flat 2204 Landmark East Tower (twenty second floor flat),06. 0.2010 999 years from 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,462.0,,,,,AGL224 22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.12.2010 Edged and numbered 5 in blue (part of),Flat 2207 Landmark East Tower (twenty second floor flat),8. 1.2010 999 years from 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,463.0,,,,,AGL224 47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.12.2010 Edged and numbered 5 in blue (part of),Flat 4107 Landmark East Tower (forty first floor flat),08. 2.2010 999 years from 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,464.0,,,,,AGL224 54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.12.2010 Edged and numbered 5 in blue (part of),Flat 1611 Landmark East Tower (sixteenth floor flat),06. 2.2010 999 years from 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,465.0,,,,,AGL224 63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.12.2010 Edged and numbered 5 in blue (part of),Flat 4006 Landmark East Tower (fortieth floor flat),23. .2010 999 years from 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,466.0,,,,,AGL224 70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.12.2010 Edged and numbered 5 in blue (part of),Flat 1201 Landmark East Tower (twelfth floor flat),6. .2010 999 years from 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,467.0,,,,,AGL224 72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.12.2010 70 on the supplementary plan,Parking space 154 (basement level),23. .2010 999 years from 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,468.0,,,,,AGL224 73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.12.2010 Edged and numbered 5 in blue (part of),Flat 2706 Landmark East Tower (twenty seventh floor flat),6. .2010 999 years from 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,469.0,,,,,AGL224 73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.12.2010 84 on the supplementary,Parking space 122 (basement level),6. .2010 999 years from 2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,plan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470.0,20.12.2010 Edged and numbered 5 in blue (part of),Flat 1509 Landmark East Tower (fifteenth floor flat),6. 1.2010 999 years from 2009,AGL224174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471.0,20.12.2010 85 on the supplementary plan,Parking space 161 (basement level),6. 2.2010 999 years from 2009,AGL224174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472.0,2 .12.2010 Edged and numbered 5 in blue (part of),Flat 2709 Landmark East Tower (twenty seventh flat),6. 2.2010 999 years from 2009,AGL224182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473.0,2 .12.2010 Edged and numbered 5 in blue (part of),Flat 2803 Landmark East Tower (twenty eighth floor flat),6. .2010 999 years from 2009,AGL224200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474.0,2 .12.2010 Edged and numbered 5 in blue (part of),Flat 3108 Landmark East Tower (thirty first floor flat),6. .2010 999 years from 2009,AGL224216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475.0,2 .12.2010 Edged and numbered 5 in blue (part of),Flat 2003 Landmark East Tower (twentieth floor flat),26. .2010 999 years from 2009,AGL224223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476.0,22.12.2010 Edged and numbered 5 in blue (part of),Flat 3506 Landmark East Tower (thirty fifth floor flat),23. .2010 999 years from 2009,AGL224264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477.0,22.12.2010 Edged and numbered 5 in blue (part of),Flat 3207 Landmark East Tower (thirty second floor flat),6. .2010 999 years from 2009,AGL224294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478.0,22.12.2010 Edged and numbered 5 in blue (part of),Flat 3807 Landmark East Tower (thirty eighth floor flat),2. .2010 999 years from 2009,AGL224343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479.0,23.12.2010 Edged and numbered 5 in blue (part of),Flat 1211 Landmark East Tower (twelfth floor flat),26. .2010 999 years from 2009,AGL224369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480.0,24.12.2010 Edged and numbered 5 in blue (part of),Flat 711 Landmark East Tower (seventh floor flat),06. 2.2010 999 years from 2009,AGL224564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481.0,24.12.2010 Edged and numbered 5 in blue (part of),Flat 3301 Landmark East Tower (thirty third floor flat),6. 1.2010 999 years from 2009,AGL224570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
